,CustomerID,FirstName,LastName,AddressLine1,City,StateProvinceName,CountryRegionName,PostalCode,PhoneNumber,BirthDate,Education,Occupation,Gender,MaritalStatus,HomeOwnerFlag,NumberCarsOwned,NumberChildrenAtHome,TotalChildren,YearlyIncome,BikeBuyer,AveMonthSpend,Age,dummy,log_Age,log_YearlyIncome,log_AveMonthSpend
15979,28099,Jesse,Turner,5701 San Miguel Road,Woodland Hills,California,United States,91364,347-555-0113,1978-10-06,Partial College,Skilled Manual,M,M,1,2,0,0,78917,1,72,42,1.0,3.7376696182833684,11.276151946236132,4.276666119016055
15980,28100,Kimberly,Gray,6238 Mount Circle,Woodland Hills,California,United States,91364,764-555-0141,1978-08-25,Partial College,Skilled Manual,F,S,0,3,4,4,108224,1,84,42,1.0,3.7376696182833684,11.591958432258252,4.430816798843313
15981,28101,Timothy,Bell,7952 El Verano,Port Hammond,British Columbia,Canada,V6B 3P7,850-555-0170,1977-09-13,Bachelors ,Professional,M,S,0,2,0,0,67892,0,65,43,1.0,3.7612001156935624,11.125673486281421,4.174387269895637
15982,28102,Arturo,Deng,9699 William Reed Dr.,North Ryde,New South Wales,Australia,2113,1 (11) 500 555-0162,1948-06-04,High School,Skilled Manual,M,M,1,2,0,4,26287,0,67,72,1.0,4.276666119016055,10.176829799383084,4.204692619390966
15983,28103,Pedro,Martin,6880 N Lucile Lane,Silverwater,New South Wales,Australia,2264,1 (11) 500 555-0125,1948-11-20,Partial High School,Clerical,M,S,1,2,1,2,30469,0,68,72,1.0,4.276666119016055,10.324465052274801,4.219507705176107
15984,28104,Hannah,Williams,495 Alameda Drive,Coronado,California,United States,92118,254-555-0139,1977-08-21,Partial College,Skilled Manual,F,M,1,2,0,0,74654,0,53,43,1.0,3.7612001156935624,11.220619384920948,3.970291913552122
15985,28105,Hannah,Garcia,5582 Ryan Court,Downey,California,United States,90241,238-555-0129,1977-11-23,Partial College,Skilled Manual,F,M,0,2,0,0,77398,0,51,43,1.0,3.7612001156935624,11.256716219450684,3.9318256327243257
15986,28107,Tara,Simpson,2855 West F St.,Geelong,Victoria,Australia,3220,1 (11) 500 555-0122,1950-03-25,Partial High School,Clerical,F,S,1,2,1,2,22789,0,41,70,1.0,4.248495242049359,10.03403324238277,3.713572066704308
15987,28108,Roger,Yang,8328 San Francisco,Geelong,Victoria,Australia,3220,1 (11) 500 555-0114,1950-05-20,Partial High School,Clerical,M,S,1,2,1,2,12433,0,63,70,1.0,4.248495242049359,9.428109506952937,4.143134726391533
15988,28109,Leonard,Tang,3606 Bolton Circle,Geelong,Victoria,Australia,3220,1 (11) 500 555-0181,1950-03-06,Partial High School,Clerical,M,S,0,2,1,2,19427,0,65,70,1.0,4.248495242049359,9.874419130038781,4.174387269895637
15989,28110,Cassandra,Sai,6876 Winthrop Street,Newcastle,New South Wales,Australia,2300,1 (11) 500 555-0148,1951-05-07,Partial High School,Clerical,F,M,1,2,1,2,22902,0,50,69,1.0,4.23410650459726,10.038979521973285,3.912023005428146
15990,28111,Jon,Zhang,6725 Arata Way,Sydney,New South Wales,Australia,1002,1 (11) 500 555-0135,1951-07-07,Partial High School,Clerical,M,M,1,2,1,2,14442,0,70,69,1.0,4.23410650459726,9.577895907011127,4.248495242049359
15991,28112,Savannah,Evans,9069 Muir Road,Downey,California,United States,90241,696-555-0193,1980-07-22,Partial College,Skilled Manual,F,M,1,2,0,0,46807,0,51,40,1.0,3.6888794541139363,10.753788043370438,3.9318256327243257
15992,28113,Amanda,Powell,8857 Sunshine,Wollongong,New South Wales,Australia,2500,1 (11) 500 555-0150,1952-04-13,High School,Skilled Manual,F,S,1,2,0,3,41763,0,44,68,1.0,4.219507705176107,10.639766059056678,3.784189633918261
15993,28114,Jared,Cox,3798 Vine Hill Way,Gold Coast,Queensland,Australia,4217,1 (11) 500 555-0149,1953-06-13,Partial College,Skilled Manual,M,S,1,2,0,2,59722,0,71,67,1.0,4.204692619390966,10.99745574071058,4.2626798770413155
15994,28115,Deanna,Jiménez,6410 Army Drive,Caloundra,Queensland,Australia,4551,1 (11) 500 555-0112,1953-03-07,Partial College,Skilled Manual,F,M,1,2,0,2,26921,0,49,67,1.0,4.204692619390966,10.200661930171254,3.8918202981106265
15995,28116,Sabrina,Dominguez,8452 Pine Hollow Rd.,Hawthorne,Queensland,Australia,4171,1 (11) 500 555-0187,1953-02-05,Partial College,Skilled Manual,F,S,1,2,0,2,48639,0,47,67,1.0,4.204692619390966,10.792180957218179,3.8501476017100584
15996,28117,Craig,Vazquez,3237 Orchid Ct,Sydney,New South Wales,Australia,1002,1 (11) 500 555-0125,1954-08-15,Partial High School,Clerical,M,S,0,2,0,3,69923,0,72,66,1.0,4.189654742026425,11.155149915587463,4.276666119016055
15997,28118,Briana,Jiménez,4651 Brownstone Rd,Brisbane,Queensland,Australia,4000,1 (11) 500 555-0132,1955-07-11,Partial College,Skilled Manual,F,M,1,2,0,2,107814,0,54,65,1.0,4.174387269895637,11.588162799154508,3.9889840465642745
15998,28120,Pedro,Alvarez,4451 Carmel Dr.,St. Leonards,New South Wales,Australia,2065,1 (11) 500 555-0163,1955-07-20,Partial College,Skilled Manual,M,S,1,2,0,2,117408,0,81,65,1.0,4.174387269895637,11.67341032715501,4.394449154672439
15999,28121,Julia,Robinson,4551 Thistle Circle,Victoria,British Columbia,Canada,V8V,479-555-0156,1975-02-15,Partial College,Skilled Manual,F,M,1,2,0,0,30088,0,37,45,1.0,3.8066624897703196,10.311881700150172,3.6109179126442243
16000,28123,Daisy,Ortega,5065 Cloverleaf Circle,Berkeley,California,United States,94704,506-555-0155,1975-02-12,High School,Skilled Manual,F,S,1,2,0,0,31741,0,45,45,1.0,3.8066624897703196,10.365364499570234,3.8066624897703196
16001,28124,Mackenzie,Kelly,9603 Houston Ct,Daly City,California,United States,94015,300-555-0149,1975-07-02,High School,Skilled Manual,F,M,1,2,0,0,61317,0,51,45,1.0,3.8066624897703196,11.023812408109887,3.9318256327243257
16002,28125,Dalton,Jackson,6598 Hargate Court,Fremont,California,United States,94536,598-555-0113,1975-09-22,Partial College,Skilled Manual,M,M,1,2,0,0,70872,1,71,45,1.0,3.8066624897703196,11.168630712091868,4.2626798770413155
16003,28128,Jeremiah,Lee,5731 La Mar Ct.,El Cajon,California,United States,92020,248-555-0127,1974-04-20,High School,Skilled Manual,M,M,1,2,0,0,63593,0,79,46,1.0,3.828641396489095,11.060258680377768,4.3694478524670215
16004,28129,Justin,Griffin,4891 Olivera Rd,Sooke,British Columbia,Canada,V0,430-555-0145,1974-03-06,High School,Skilled Manual,M,S,0,2,0,0,46582,0,67,46,1.0,3.828641396489095,10.748969479399353,4.204692619390966
16005,28130,Joshua,Taylor,1145 Paraiso Ct.,Langley,British Columbia,Canada,V3A 4R2,926-555-0140,1973-02-02,Partial College,Skilled Manual,M,S,1,2,0,0,84752,0,79,47,1.0,3.8501476017100584,11.347484623784307,4.3694478524670215
16006,28131,Todd,Zhu,2071 Concord Blvd.,Burbank,California,United States,91502,337-555-0113,1973-04-09,Partial College,Professional,M,S,0,2,0,0,109664,0,79,47,1.0,3.8501476017100584,11.605176424674335,4.3694478524670215
16007,28132,Clinton,Romero,110 E. Watson Court,Hervey Bay,Queensland,Australia,4655,1 (11) 500 555-0136,1956-03-19,High School,Skilled Manual,M,S,0,2,0,2,101789,0,76,64,1.0,4.1588830833596715,11.530657322250374,4.330733340286331
16008,28133,Willie,Huang,3985 Jacqueline Drive,Rhodes,New South Wales,Australia,2138,1 (11) 500 555-0145,1956-12-01,High School,Skilled Manual,M,S,1,2,0,2,111079,0,78,64,1.0,4.1588830833596715,11.617996938859507,4.356708826689592
16009,28134,Terrance,Rana,6341 Darnett Circle,Lane Cove,New South Wales,Australia,1597,1 (11) 500 555-0182,1956-11-23,High School,Skilled Manual,M,M,0,2,0,2,96559,0,85,64,1.0,4.1588830833596715,11.477909499462609,4.442651256490317
16010,28135,Carla,Madan,2782 San Simeon,Coffs Harbour,New South Wales,Australia,2450,1 (11) 500 555-0113,1957-05-09,High School,Skilled Manual,F,S,0,2,0,2,69326,0,47,63,1.0,4.143134726391533,11.146575295190617,3.8501476017100584
16011,28136,Kelli,Raje,5964 Sepulveda Ct.,Darlinghurst,New South Wales,Australia,2010,1 (11) 500 555-0116,1957-03-26,High School,Skilled Manual,F,M,1,2,0,2,78208,0,51,63,1.0,4.143134726391533,11.267127223091212,3.9318256327243257
16012,28138,Marvin,Ramos,9641 M St.,South Melbourne,Victoria,Australia,3205,1 (11) 500 555-0156,1958-11-13,Bachelors ,Management,M,S,0,4,0,1,124861,0,78,62,1.0,4.127134385045092,11.73495639755371,4.356708826689592
16013,28141,Joseph,Robinson,9821 Juniper Drive,Victoria,British Columbia,Canada,V8V,637-555-0159,1974-03-16,High School,Professional,M,M,1,2,0,0,61554,0,79,46,1.0,3.828641396489095,11.027670117315768,4.3694478524670215
16014,28142,Willie,Lin,4469 Rain Drop Circle,Ballard,Washington,United States,98107,969-555-0166,1974-08-14,High School,Professional,M,S,0,2,0,0,39900,0,61,46,1.0,3.828641396489095,10.594131602877955,4.110873864173311
16015,28143,Samuel,Gonzalez,1085 Ash Lane,Spokane,Washington,United States,99202,754-555-0113,1974-05-15,Partial College,Professional,M,S,1,2,0,0,88672,1,72,46,1.0,3.828641396489095,11.392699447662705,4.276666119016055
16016,28144,Noah,Phillips,5995 Olivera Rd.,Yakima,Washington,United States,98901,730-555-0157,1974-08-23,Partial College,Professional,M,S,1,2,0,0,112396,1,74,46,1.0,3.828641396489095,11.629783628619876,4.30406509320417
16017,28145,Brandon,Jones,7177 Danesta Dr.,Burbank,California,United States,91502,881-555-0128,1974-11-11,Partial College,Professional,M,S,0,2,0,0,92374,0,75,46,1.0,3.828641396489095,11.433600832752123,4.31748811353631
16018,28146,Gavin,Washington,6550 Gregory Dr.,Mill Valley,California,United States,94941,170-555-0126,1966-12-12,Graduate Degree,Management,M,S,0,4,1,1,187242,1,100,54,1.0,3.9889840465642745,12.140157176835277,4.605170185988092
16019,28147,Omar,Black,6713 Castle Rock,Bellflower,California,United States,90706,857-555-0112,1964-07-18,Bachelors ,Skilled Manual,M,S,0,3,4,4,107104,1,130,56,1.0,4.02535169073515,11.581555604011053,4.867534450455582
16020,28148,Jon,Zhao,3682 Macarthur Avenue,Bremerton,Washington,United States,98312,363-555-0147,1964-02-19,Bachelors ,Skilled Manual,M,S,0,3,4,4,84403,1,122,56,1.0,4.02535169073515,11.343358224976036,4.804021044733257
16021,28149,William,Miller,1063 Pinehurst Court,Lakewood,California,United States,90712,222-555-0131,1964-08-11,Bachelors ,Skilled Manual,M,M,1,2,2,4,89237,1,107,56,1.0,4.02535169073515,11.399051030769385,4.672828834461906
16022,28150,Connor,Chen,7622 Mayette Avenue,Lincoln Acres,California,United States,91950,238-555-0127,1964-11-06,Bachelors ,Skilled Manual,M,S,0,2,2,4,102879,1,103,56,1.0,4.02535169073515,11.541308819361998,4.634728988229636
16023,28151,Katherine,Walker,5510 Chickpea Ct.,Downey,California,United States,90241,349-555-0141,1963-04-12,Bachelors ,Professional,F,S,0,1,0,0,55939,0,45,57,1.0,4.04305126783455,10.932017090300137,3.8066624897703196
16024,28152,Ian,Rivera,9699 Gilardy Drive,San Carlos,California,United States,94070,657-555-0114,1963-03-01,Bachelors ,Professional,M,M,1,2,2,4,102116,1,117,57,1.0,4.04305126783455,11.533864700983884,4.762173934797756
16025,28154,Katherine,Patterson,7306 Pastime Drive,Long Beach,California,United States,90802,670-555-0187,1968-04-11,Bachelors ,Professional,F,S,0,1,0,0,93259,1,48,52,1.0,3.9512437185814275,11.443135847594123,3.871201010907891
16026,28155,Taylor,Watson,1144 Paradise Ct.,Newport Beach,California,United States,92625,682-555-0190,1968-08-24,Bachelors ,Professional,F,S,1,1,0,0,85524,1,45,52,1.0,3.9512437185814275,11.356552317289871,3.8066624897703196
16027,28157,Elijah,Edwards,4722 Carrick Ct.,Newton,British Columbia,Canada,V2L3W8,169-555-0141,1963-04-26,Bachelors ,Professional,M,M,1,3,2,4,88004,1,108,57,1.0,4.04305126783455,11.385137546972771,4.68213122712422
16028,28158,Clarence,Luo,9620 Fallbrook Road,Berkeley,California,United States,94704,733-555-0149,1962-03-06,Bachelors ,Professional,M,S,1,1,0,1,108337,1,79,58,1.0,4.060443010546419,11.593002018224842,4.3694478524670215
16029,28159,Tamara,Yang,679 Lanton Ave,Berkeley,California,United States,94704,862-555-0111,1962-02-27,Bachelors ,Professional,F,M,1,1,0,1,69177,0,57,58,1.0,4.060443010546419,11.144423716416433,4.04305126783455
16030,28160,Melanie,Reed,6897 Deerfield Dr.,Langford,British Columbia,Canada,V9,816-555-0198,1962-09-10,Bachelors ,Professional,F,S,0,1,0,1,89065,0,54,58,1.0,4.060443010546419,11.397121719226586,3.9889840465642745
16031,28161,Jessica,Perry,1867 Sahara Drive,Newton,British Columbia,Canada,V2M1P1,435-555-0148,1962-03-14,Bachelors ,Professional,F,S,0,1,0,1,86334,0,49,58,1.0,4.060443010546419,11.365978773991472,3.8918202981106265
16032,28162,Bruce,Ward,2186 Claycord Ave.,Grossmont,California,United States,91941,213-555-0117,1962-06-11,Partial College,Skilled Manual,M,M,1,1,0,1,76388,1,83,58,1.0,4.060443010546419,11.243580894755304,4.418840607796598
16033,28163,Rachel,Washington,4092 Tupelp Drive,Woodburn,Oregon,United States,97071,104-555-0136,1962-03-11,Partial College,Skilled Manual,F,M,1,1,0,1,81637,0,51,58,1.0,4.060443010546419,11.310037869555806,3.9318256327243257
16034,28164,Gabrielle,Coleman,419 River Ash Court,Lakewood,California,United States,90712,768-555-0128,1962-10-21,Partial College,Skilled Manual,F,M,1,1,0,1,85351,0,58,58,1.0,4.060443010546419,11.354527444615577,4.060443010546419
16035,28165,Alexa,Rivera,9828 Larch Ct,Cliffside,British Columbia,Canada,V8Y 1L1,502-555-0111,1961-09-09,High School,Skilled Manual,F,M,0,2,2,4,49979,0,61,59,1.0,4.07753744390572,10.81935819618558,4.110873864173311
16036,28166,Cassidy,Coleman,9784 Mellowood Street,Coronado,California,United States,92118,166-555-0126,1961-07-04,High School,Skilled Manual,F,M,1,2,2,4,49118,1,62,59,1.0,4.07753744390572,10.801980845379703,4.127134385045092
16037,28167,Samuel,Hughes,1083 W. Hook Road,Los Angeles,California,United States,90012,463-555-0170,1961-02-19,Partial College,Skilled Manual,M,S,1,1,0,1,95980,1,75,59,1.0,4.07753744390572,11.471895115412236,4.31748811353631
16038,28168,Jacqueline,Ward,9104 Melody Drive,Long Beach,California,United States,90802,561-555-0115,1961-10-10,Partial College,Skilled Manual,F,M,1,1,0,1,69870,0,52,59,1.0,4.07753744390572,11.154391651546497,3.9512437185814275
16039,28170,Isabella,Johnson,2251 Temple Drive,Glendale,California,United States,91203,941-555-0186,1961-01-21,Partial College,Skilled Manual,F,M,1,1,0,1,73359,0,57,59,1.0,4.07753744390572,11.203120475430676,4.04305126783455
16040,28171,Aidan,Henderson,P. O. Box 5413,Burien,Washington,United States,98168,285-555-0116,1961-10-16,Partial College,Skilled Manual,M,M,1,1,0,1,83582,1,77,59,1.0,4.07753744390572,11.333583464885265,4.343805421853684
16041,28172,Charles,Moore,4000 Krueger Drive,Burbank,California,United States,91502,799-555-0117,1961-11-27,Partial College,Skilled Manual,M,M,1,1,0,1,85493,0,80,59,1.0,4.07753744390572,11.356189780228181,4.382026634673881
16042,28173,Timothy,Young,1547 Larkwood Ct.,Cliffside,British Columbia,Canada,V8Y 1L1,941-555-0117,1960-02-01,High School,Skilled Manual,M,S,1,2,2,4,46899,1,89,60,1.0,4.0943445622221,10.755751632245435,4.48863636973214
16043,28174,Marco,Subram,4268 Shadow Court,Beaverton,Oregon,United States,97005,732-555-0135,1960-04-24,High School,Skilled Manual,M,M,1,3,2,4,68169,0,107,60,1.0,4.0943445622221,11.129745195039908,4.672828834461906
16044,28175,Clifford,Subram,9903 East Lane,Beaverton,Oregon,United States,97005,221-555-0148,1960-07-01,High School,Skilled Manual,M,M,1,3,2,4,55789,0,101,60,1.0,4.0943445622221,10.929331996319727,4.61512051684126
16045,28176,Natalie,Roberts,3857 Westchester Pl.,Newton,British Columbia,Canada,V2M1N7,292-555-0119,1967-07-04,Partial College,Skilled Manual,F,S,0,1,0,0,61909,0,44,53,1.0,3.970291913552122,11.03342084390342,3.784189633918261
16046,28177,Cameron,Henderson,2765 Robbins Place,Royal Oak,British Columbia,Canada,V8X,143-555-0130,1967-08-18,Partial College,Skilled Manual,M,S,0,1,0,0,105394,0,77,53,1.0,3.970291913552122,11.565460987472848,4.343805421853684
16047,28178,Katherine,James,5806 West Slough Rd,Victoria,British Columbia,Canada,V8V,195-555-0129,1967-04-27,Partial College,Skilled Manual,F,S,0,1,0,0,76658,1,46,53,1.0,3.970291913552122,11.247109249369066,3.828641396489095
16048,28179,Billy,Alvarez,4814 Seascape Circle,Beaverton,Oregon,United States,97005,159-555-0194,1967-10-28,Partial College,Skilled Manual,M,S,0,1,0,0,86208,0,73,53,1.0,3.970291913552122,11.364518259770035,4.290459441148391
16049,28180,Jerry,Chander,1613 Santa Maria,Bellingham,Washington,United States,98225,278-555-0110,1967-08-04,Partial College,Skilled Manual,M,S,0,1,0,0,84813,0,76,53,1.0,3.970291913552122,11.348204111917253,4.330733340286331
16050,28181,Katherine,Rodriguez,5412 Glenhaven Ave South,Lebanon,Oregon,United States,97355,801-555-0134,1960-03-06,Partial College,Skilled Manual,F,M,1,1,0,1,77105,0,59,60,1.0,4.0943445622221,11.252923408291757,4.07753744390572
16051,28182,Fernando,Turner,6242 Cleveland Avenue,Woodland Hills,California,United States,91364,878-555-0125,1960-09-05,Partial College,Skilled Manual,M,M,1,1,0,1,101970,1,81,60,1.0,4.0943445622221,11.532433931358272,4.394449154672439
16052,28183,Nicole,Howard,1060 Mcelroy Court,Burbank,California,United States,91502,963-555-0168,1960-07-04,Partial College,Skilled Manual,F,M,1,1,0,1,80982,0,56,60,1.0,4.0943445622221,11.301982186737337,4.02535169073515
16053,28184,Madison,Russell,5289 Steven Drive,Newport Beach,California,United States,92625,873-555-0146,1960-06-10,Partial College,Skilled Manual,F,M,1,1,0,1,70946,0,49,60,1.0,4.0943445622221,11.169674303268108,3.8918202981106265
16054,28185,Eric,Alexander,1773 Royal Palm Lane,Burbank,California,United States,91502,106-555-0117,1960-04-19,Partial College,Skilled Manual,M,M,1,1,0,1,73313,0,72,60,1.0,4.0943445622221,11.202493225491926,4.276666119016055
16055,28186,Jenny,Wagner,2205 Stonehedge Dr.,Beaverton,Oregon,United States,97005,893-555-0112,1960-02-06,Partial College,Skilled Manual,F,M,1,1,0,1,72029,0,50,60,1.0,4.0943445622221,11.184824094682776,3.912023005428146
16056,28187,Aaron,Chen,4633 Jefferson Street,Los Angeles,California,United States,90012,969-555-0160,1959-11-13,Bachelors ,Professional,M,M,1,0,3,4,101995,0,128,61,1.0,4.110873864173311,11.532679071457064,4.852030263919617
16057,28188,Kayla,Price,6696 Park Highlands Blvd.,Lake Oswego,Oregon,United States,97034,159-555-0191,1959-04-16,Bachelors ,Professional,F,S,1,0,3,4,93664,1,71,61,1.0,4.110873864173311,11.447469189491612,4.2626798770413155
16058,28189,James,Griffin,4610 Pinto Road,N. Vancouver,British Columbia,Canada,V7L 4J4,387-555-0113,1959-10-26,Graduate Degree,Professional,M,S,0,1,0,2,107534,1,78,61,1.0,4.110873864173311,11.585562355613941,4.356708826689592
16059,28190,Kimberly,Cook,3432 White Pl.,Redwood City,California,United States,94063,610-555-0154,1959-05-21,Graduate Degree,Professional,F,S,1,1,0,2,93587,0,53,61,1.0,4.110873864173311,11.44664676393084,3.970291913552122
16060,28191,Mya,Long,3700 Lane Way,Burien,Washington,United States,98168,364-555-0120,1959-06-19,Graduate Degree,Professional,F,S,1,1,0,2,84559,1,49,61,1.0,4.110873864173311,11.345204794551771,3.8918202981106265
16061,28192,Abigail,Sanchez,977 Delta View Ln.,Yakima,Washington,United States,98901,808-555-0111,1959-09-22,Graduate Degree,Professional,F,M,1,3,5,5,81064,1,94,61,1.0,4.110873864173311,11.302994245128154,4.543294782270004
16062,28194,Lydia,Garcia,8398 Kathryn Drive,Beaverton,Oregon,United States,97005,802-555-0191,1959-02-15,Graduate Degree,Professional,F,S,0,0,0,1,115462,0,53,61,1.0,4.110873864173311,11.656696750481183,3.970291913552122
16063,28195,Kellie,Martin,5414 Stonehedge Dr.,Burnaby,British Columbia,Canada,V3J 6Z3,564-555-0118,1959-07-03,Graduate Degree,Professional,F,S,0,0,0,3,128959,0,48,61,1.0,4.110873864173311,11.767249803367958,3.871201010907891
16064,28196,Timothy,Cox,2303 Rosebrook Ct.,Salem,Oregon,United States,97301,539-555-0153,1958-05-18,Partial College,Skilled Manual,M,M,1,1,0,1,119345,0,86,62,1.0,4.127134385045092,11.689773737299134,4.454347296253507
16065,28197,Kayla,Rodriguez,799 Temple Dr.,Vancouver,British Columbia,Canada,V7L 4J4,581-555-0152,1958-10-06,Bachelors ,Professional,F,S,1,1,0,1,90426,0,49,62,1.0,4.127134385045092,11.41228711564773,3.8918202981106265
16066,28198,Jared,Moyer,2201 Huston Road,Sooke,British Columbia,Canada,V0,173-555-0182,1958-02-10,Bachelors ,Professional,M,M,0,1,0,1,100234,0,76,62,1.0,4.127134385045092,11.515262731433715,4.330733340286331
16067,28199,Alyssa,Jones,9682 Morello Court,San Francisco,California,United States,94109,446-555-0158,1958-05-10,Bachelors ,Professional,F,S,0,1,0,1,78891,0,50,62,1.0,4.127134385045092,11.275822431886601,3.912023005428146
16068,28200,Morgan,Henderson,8354 Ponderosa Drive,Santa Monica,California,United States,90401,622-555-0119,1958-03-10,Bachelors ,Professional,F,M,1,1,0,1,82694,0,51,62,1.0,4.127134385045092,11.322902326989235,3.9318256327243257
16069,28201,Tyler,Martinez,4478 Rainier Dr.,Hervey Bay,Queensland,Australia,4655,1 (11) 500 555-0196,1969-09-25,Graduate Degree,Management,M,M,1,0,4,4,148250,1,150,51,1.0,3.9318256327243257,11.906655316859972,5.0106352940962555
16070,28202,Maria,King,1688 Sudan Loop,Bendigo,Victoria,Australia,3550,1 (11) 500 555-0124,1969-03-15,Graduate Degree,Management,F,S,1,0,4,4,105446,1,85,51,1.0,3.9318256327243257,11.565954252517948,4.442651256490317
16071,28203,Victor,Gomez,5805 Nob Hill Drive,South Melbourne,Victoria,Australia,3205,1 (11) 500 555-0173,1969-06-28,Graduate Degree,Management,M,M,1,0,0,1,134894,0,88,51,1.0,3.9318256327243257,11.812244563816039,4.477336814478207
16072,28204,Peter,Xu,6975 Ridgewood Drive,Wollongong,New South Wales,Australia,2500,1 (11) 500 555-0115,1969-10-02,Graduate Degree,Management,M,M,1,0,0,1,144277,0,90,51,1.0,3.9318256327243257,11.879490341898611,4.499809670330265
16073,28205,Carolyn,Mehta,4644 Rossmor Parkway,East Brisbane,Queensland,Australia,4169,1 (11) 500 555-0123,1968-03-03,Bachelors ,Professional,F,M,0,1,2,2,93619,0,72,52,1.0,3.9512437185814275,11.446988633318698,4.276666119016055
16074,28207,Larry,Moreno,4487 San Miguel Court,Seaford,Victoria,Australia,3198,1 (11) 500 555-0161,1970-05-11,Graduate Degree,Management,M,M,1,1,4,4,134790,0,146,50,1.0,3.912023005428146,11.811473290732316,4.983606621708336
16075,28208,Karen,Sun,8758 Garden Ave,Perth,South Australia,Australia,6006,1 (11) 500 555-0192,1970-07-22,Bachelors ,Professional,F,S,1,0,0,2,102435,0,50,50,1.0,3.912023005428146,11.5369837300633,3.912023005428146
16076,28209,Krista,Carlson,5983 Meadowlark Court,Sunbury,Victoria,Australia,3429,1 (11) 500 555-0153,1968-11-08,Bachelors ,Professional,F,M,1,1,2,2,85445,0,78,52,1.0,3.9512437185814275,11.355628173081008,4.356708826689592
16077,28210,Meghan,Alan,9730 Krueger Drive,Lavender Bay,New South Wales,Australia,2060,1 (11) 500 555-0162,1968-06-02,Bachelors ,Professional,F,M,1,1,2,2,73145,0,70,52,1.0,3.9512437185814275,11.200199051412186,4.248495242049359
16078,28211,Randall,Suarez,7787 Olive St.,Rockhampton,Queensland,Australia,4700,1 (11) 500 555-0150,1968-10-24,Bachelors ,Professional,M,M,1,1,2,2,91951,1,112,52,1.0,3.9512437185814275,11.429011105449131,4.718498871295094
16079,28212,Melody,Hernandez,1082 Crivello Avenue,Cranbourne,Victoria,Australia,3977,1 (11) 500 555-0148,1968-04-05,Bachelors ,Professional,F,M,1,1,2,2,86897,0,68,52,1.0,3.9512437185814275,11.372478788217984,4.219507705176107
16080,28213,Jared,Morgan,4846 Colfax St.,Melbourne,Victoria,Australia,3000,1 (11) 500 555-0143,1968-03-12,Bachelors ,Professional,M,M,0,3,5,5,93161,1,152,52,1.0,3.9512437185814275,11.44208445816136,5.0238805208462765
16081,28215,Priscilla,Shen,359 Candlestick Dr.,Warrnambool,Victoria,Australia,3280,1 (11) 500 555-0120,1967-11-11,Bachelors ,Professional,F,S,0,1,2,2,89881,1,73,53,1.0,3.970291913552122,11.406241852183078,4.290459441148391
16082,28216,Adrienne,Ramos,1567 Midway Ct,Silverwater,New South Wales,Australia,2264,1 (11) 500 555-0145,1967-01-24,Bachelors ,Professional,F,M,0,3,5,5,79475,1,90,53,1.0,3.970291913552122,11.283197785779004,4.499809670330265
16083,28217,Kristy,Carlson,189 Rae Anne Dr,Caloundra,Queensland,Australia,4551,1 (11) 500 555-0179,1969-10-14,Graduate Degree,Management,F,S,1,0,0,1,164440,1,57,51,1.0,3.9318256327243257,12.010301041011815,4.04305126783455
16084,28218,Denise,Arun,9784 Mellowood Street,Malabar,New South Wales,Australia,2036,1 (11) 500 555-0146,1967-07-04,Bachelors ,Professional,F,M,1,4,5,5,82908,0,102,53,1.0,3.970291913552122,11.325486838276795,4.624972813284271
16085,28219,Chad,Goel,4666 Sierra Ridge,Lavender Bay,New South Wales,Australia,2060,1 (11) 500 555-0145,1967-04-19,Graduate Degree,Management,M,S,1,3,5,5,130297,1,148,53,1.0,3.970291913552122,11.777571739056635,4.997212273764115
16086,28222,Eduardo,Lewis,8769 Haven Drive,W. Linn,Oregon,United States,97068,675-555-0112,1957-01-05,High School,Professional,M,S,0,2,0,2,94327,0,74,63,1.0,4.143134726391533,11.454522747894234,4.30406509320417
16087,28223,Jessica,Davis,624 Peabody Road,Downey,California,United States,90241,186-555-0118,1957-07-07,High School,Professional,F,S,1,2,0,2,78355,0,51,63,1.0,4.143134726391533,11.269005061957316,3.9318256327243257
16088,28224,Spencer,Henderson,895 Sandalwood Drive,Newport Beach,California,United States,92625,873-555-0120,1957-02-03,Partial College,Professional,M,S,0,1,0,2,113460,0,82,63,1.0,4.143134726391533,11.639205630880559,4.406719247264253
16089,28225,Robert,Ross,4032 La Salle Ave,San Diego,California,United States,92102,904-555-0173,1957-09-13,Partial College,Professional,M,M,1,1,0,2,113864,0,87,63,1.0,4.143134726391533,11.642760032750461,4.465908118654584
16090,28226,Sebastian,Ramirez,2951 Dublin,Edmonds,Washington,United States,98020,903-555-0112,1956-05-23,Partial High School,Skilled Manual,M,M,1,2,0,2,106678,0,84,64,1.0,4.1588830833596715,11.577570230463667,4.430816798843313
16091,28227,Caleb,Wang,8523 Magic Dr,Port Orchard,Washington,United States,98366,435-555-0140,1956-09-14,Partial High School,Skilled Manual,M,S,0,2,0,2,106454,0,77,64,1.0,4.1588830833596715,11.575468245942567,4.343805421853684
16092,28228,Gloria,Reed,2569 La Orinda Pl.,Puyallup,Washington,United States,98371,582-555-0119,1956-02-07,Partial High School,Skilled Manual,F,S,0,2,0,2,94077,1,47,64,1.0,4.1588830833596715,11.451868874868927,3.8501476017100584
